289,133,170,213,246,267
288,134,167,209,242,266
367,630,471,396,358,329
273,358,424,408,386,366
287,133,216,268,297,312
364,425,328,312,313,309
338,676,607,519,458,411
296,139,274,334,357,363
344,149,152,215,266,293
383,722,595,490,432,394
